Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
BAG,11-Aug,408,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,409,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,410,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,411,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,412,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,413,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,414,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,415,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,416,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,417,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,418,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,419,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,420,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,421,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,422,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,423,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,424,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,425,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,426,0,0,0,0,0,7,0,0,0,0,0
BAG,11-Aug,427,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,428,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,429,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,430,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,431,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,432,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,433,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,434,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,435,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,436,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,437,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,438,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,439,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,440,0,0,0,0,0,2,0,0,0,0,0
BAG,11-Aug,441,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,442,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,443,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,444,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,445,0,0,0,0,0,0,7,0,0,0,0
BAG,11-Aug,446,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,447,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,448,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,449,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,450,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,451,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,452,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,453,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,454,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,455,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,456,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,457,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,458,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,459,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,460,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,461,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,462,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,463,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,464,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,465,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,466,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,467,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,468,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,469,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,470,0,0,0,0,0,0,2,0,0,0,0
BAG,11-Aug,471,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,472,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,473,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,474,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,475,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,476,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,477,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,478,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,479,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,480,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,481,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,482,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,483,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,484,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,485,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,486,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,487,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,488,0,0,0,0,0,5,0,0,0,0,0
BAG,11-Aug,489,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,490,0,0,0,0,0,3,0,0,0,0,0
BAG,11-Aug,491,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,492,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,493,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,494,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,495,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,496,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,497,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,498,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,499,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,500,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,501,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,502,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,503,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,504,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,505,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,506,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,507,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,508,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,509,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,510,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,511,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,512,0,0,0,0,0,3,0,0,0,0,0
BAG,11-Aug,513,0,0,0,0,0,6,0,0,0,0,0
BAG,11-Aug,514,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,515,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,516,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,517,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,518,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,519,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,520,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,521,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,522,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,523,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,524,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,525,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,526,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,527,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,528,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,529,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,530,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,531,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,532,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,533,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,534,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,535,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,536,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,537,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,538,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,539,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,540,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,541,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,542,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,543,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,544,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,545,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,546,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,547,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,548,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,549,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,550,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,551,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,552,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,553,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,554,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,555,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,556,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,557,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,558,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,559,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,560,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,561,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,562,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,563,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,564,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,565,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,566,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,567,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,568,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,569,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,570,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,571,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,572,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,573,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,574,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,575,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,576,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,577,0,0,0,0,0,5,0,0,0,0,0
BAG,11-Aug,578,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,579,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,580,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,581,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,582,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,583,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,584,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,585,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,586,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,587,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,588,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,589,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,590,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,591,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,592,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,593,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,594,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,595,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,596,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,597,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,598,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,599,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,600,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,601,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,602,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,603,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,604,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,605,0,0,0,0,0,6,0,0,0,0,0
BAG,11-Aug,606,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,607,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,608,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,609,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,610,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,611,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,612,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,613,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,614,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,615,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,616,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,617,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,618,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,619,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,620,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,621,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,622,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,623,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,624,0,0,0,0,0,0,0,0,0,0,0
BAG,11-Aug,625,0,0,0,0,0,0,0,0,0,0,0
